id,name,type,center,title,specializationTags,source,location
expert_360,黎小蒸,机构特教,深圳市乐优康复服务有限公司,杨宗仁RDI课程 | 陈达德感觉统合课程 | 奥尔夫音乐培训课程 | 感觉统合教师证书 | SUPER SKILL社交技巧团体课程,"[""认知理解"", ""言语训练"", ""孤独症"", ""特殊儿童康复训练""]",自闭症家园网,广东深圳市
expert_361,丁雨婷,机构督导 | 行为分析师,南通星启点康复服务有限公司,ABA社交督导 | BCBA国际认证行为分析师 | 上海语箴健康咨询工作室主理人 | 残疾人事业发展研究会会员 | 台湾职业重建协会会员,"[""ABA教学"", ""影子老师培训"", ""社交融合课程"", ""机构督导服务""]",自闭症家园网,江苏南通市
expert_362,杨雨,机构特教,重庆阳东健康咨询中心,口腔训练ST康复师,"[""儿童脑瘫"", ""面瘫"", ""发育迟缓"", ""自闭症谱系障碍"", ""脑膜炎后遗症"", ""脑外伤后遗症"", ""听力障碍"", ""口肌感觉障碍"", ""口肌运动障碍"", ""构音障碍""]",自闭症家园网,重庆渝中区
expert_363,任媛,机构督导 | 行为分析师,深圳市乐优康复服务有限公司,国际行为分析师BCBA | 督导专家 | 深圳市南山区优秀教师 | 2020年深圳市青年教师基本功大赛特殊国际行为分析师BCBA教育组第一名,"[""自闭症"", ""发育迟缓"", ""社交障碍"", ""特殊儿童康复训练"", ""情绪行为评估""]",自闭症家园网,广东深圳市
expert_364,林仙,机构督导,深圳市乐优康复服务有限公司,中国残疾人康复协会孤独症康复上岗证 | 香港协康会自闭症pep3评估证书 | 北京恩启VBMAPP语言行为评估师证 | 台湾林丽英儿童口功能与构音问题实操培训证书 | 台湾林丽英儿童认知和语言发展培训证书,"[""教师资格证"", ""育婴师"", ""康复训练""]",自闭症家园网,广东深圳市
expert_365,孙建平,机构特教,海岛春（海南）教育科技中心,海岛春感统教研组组长 | 专业感统课老师 | 高级感觉统合训练师 | 高级感觉统合训练师证 | 特教教师证,"[""儿童前庭功能障碍"", ""注意力缺陷多动障碍"", ""本体觉失调"", ""感知觉功能障碍""]",自闭症家园网,海南海口市
expert_366,董永霞,机构特教 | 机构管理,海岛春（海南）教育科技中心,海岛春教研部主管 | 言语治疗康复师 | 高级中学中级职称 | 教师资格证 | 孤独症康复教育上岗培训合格证,"[""特殊儿童言语障碍"", ""语言沟通障碍评估与康复治疗"", ""构音障碍"", ""口部运动障碍""]",自闭症家园网,海南海口市
expert_367,陈凯,诊治医生,海南海口市,儿童保健精神心理资深专家 | 硕士研究生导师 | 主任医师 | 海岛春特聘坐诊首席专家 | 海南现代妇女儿童医院特聘专家,"[""儿童营养性疾病"", ""生长发育障碍"", ""儿童肥胖"", ""矮小症"", ""性早熟"", ""发育行为疾病"", ""自闭症"", ""多动症"", ""抽动症"", ""心理精神疾病诊疗""]",自闭症家园网,海南海口市
expert_368,邵玉珊,机构督导,福建省康语科技有限公司,康语儿童研究院OT总督导 | 美国CLASI协会感觉统合认证治疗师 | 国际SOS喂养课程认证治疗师,"[""发育迟缓"", ""孤独症"", ""多动症"", ""感统失调"", ""学习障碍"", ""书写障碍"", ""特殊儿童早期干预""]",自闭症家园网,福建福州市
expert_369,张默然,机构创始人 | 机构督导 | 行为分析师,蚌埠市禹会区够好康复训练中心,公众号Go for ABA创办人 | 蚌埠市禹会区够好康复训练中心创始人 | 国际行为分析组织IBAO的继续教育学分CEU课程提供方 | 国际认证副行为分析师BCaBA | 国际行为分析师IBA,"[""DNBI课程"", ""自然情景干预"", ""游戏中教学"", ""问题行为解决""]",自闭症家园网,禹会区
expert_370,莫萍,诊治医生,重庆智星康儿童医院有限公司,重庆医科大学临床医学系 | 从事儿科工作十余年 | 熟练掌握儿科常见病多发病的诊疗 | 现主攻发育行为方向,"[""自闭症谱系障碍"", ""儿童发育迟缓"", ""发育行为评估"", ""儿童常见病与多发病的诊治""]",自闭症家园网,重庆渝北区
expert_371,邓占玫,机构管理,重庆市南岸区向阳花特殊儿童康复中心,中心负责人,"[""ABA应用行为分析"", ""特殊儿童语言治疗"", ""认知发展干预"", ""情绪管理训练""]",自闭症家园网,南岸区
expert_372,张辉,机构特教,衡水市启慧特殊教育培训学校,融合园园长 | 中级自闭症疗愈师 | 高级心理咨询师 | 高级幼儿园职业园长,"[""自闭症谱系障碍"", ""语言发育迟缓"", ""儿童康复训练""]",自闭症家园网,河北衡水市
expert_373,陈风英,机构督导,衡水市启慧特殊教育培训学校,教育部主任 | 影子老师 | 高级语言训练师 | 中级自闭症疗愈师 | ALSO认证基础干预师,"[""口肌言语训练"", ""认知思维训练"", ""韵律运动训练"", ""情绪管理教学"", ""语言评估"", ""情绪行为评估""]",自闭症家园网,河北衡水市
expert_374,徐春荣,机构创始人 | 机构管理,衡水市启慧特殊教育培训学校,衡水市启慧特殊教育培训学校校长 | 心理咨询师 | 高级语言训练师 | 中级自闭症疗愈师 | 高级感觉统合训练师,"[""特殊教育"", ""自闭症"", ""儿童发育评估"", ""IEP训练计划""]",自闭症家园网,河北衡水市
expert_375,杨维南,机构特教 | 机构管理,南通星启点康复服务有限公司,南通星启点主管 | 机构感统训练师 | 跳绳营培训师 | WSSA世界竞技叠杯认证教练 | 孤独症上岗证,"[""孤独症"", ""感统失调一线教学"", ""个案分析"", ""家庭干预"", ""培训""]",自闭症家园网,江苏南通市
expert_376,鲁铃铃,机构特教 | 机构管理,南通星启点康复服务有限公司,南通星启点社交融合主管 | 幼儿园教师资格证 | 幼儿园高级职称 | 孤独症上岗证 | 融合特教助理证书,"[""孤独症"", ""学龄儿童13阶社交课程"", ""一线融合教学"", ""个案分析"", ""家庭干预"", ""培训""]",自闭症家园网,江苏南通市
expert_377,杨陈钰,机构特教 | 机构管理,南通星启点康复服务有限公司,南通星启点ABA主管 | RBT注册行为技术员 | VBMAPP | IMPACT家长培训证书 | CPBA5在读,"[""孤独症儿童干预"", ""多动症儿童干预"", ""融合教育"", ""阅读障碍融合教学"", ""个案分析"", ""家庭干预"", ""特殊儿童培训""]",自闭症家园网,江苏南通市
expert_378,张宁,机构督导,广州市白云区星智少儿心理成长服务中心,广州星智少儿成长中心运动与感统教研室主任 | 高级特教康训师 | 体育教育小学教师资格证,"[""运动与感觉统合训练方法"", ""动作发展能力"", ""感知觉能力"", ""行为能力""]",自闭症家园网,白云区
expert_379,林国强,机构督导,广州市白云区星智少儿心理成长服务中心,中心 主任教学 总监金牌训练师中国残疾人康复协会执业孤独症康训师广东省孤独症康复教育协会会员,"[""教学督导评估"", ""师资培训"", ""特殊教育"", ""语言治疗"", ""应用行为分析"", ""认知训练"", ""自闭症谱系障碍"", ""阿斯伯格综合征"", ""发育迟缓"", ""教育康复""]",自闭症家园网,白云区
expert_380,朱醒田,机构特教 | 机构管理,广州市白云区星智少儿心理成长服务中心,高级特教康训师 | 广州星智少儿成长中心学业学能教研室主任 | 中国残疾人康复协会孤独症康复教育执证康训师 | 香港国际特殊儿童能力发展研究院特聘结构化教育高级研究员,"[""结构化教育"", ""图片交换沟通"", ""思维逻辑"", ""学业学能教学"", ""特殊儿童"", ""语言表达"", ""逻辑思维"", ""学习能力"", ""自闭症"", ""发育迟缓""]",自闭症家园网,白云区
expert_381,陈美城,机构特教,广州市白云区星智少儿心理成长服务中心,广州星智少儿成长中心教务主任 | 教师资格证 | 孤独症康复教育上岗证 | 香港国际特殊儿童能力发展研究院特聘结构化教育高级研究员,"[""ABA应用行为分析"", ""结构化教学法"", ""图片交换沟通系统"", ""认知理解"", ""语言表达"", ""个别化教育计划""]",自闭症家园网,白云区
expert_382,邹林锋,机构督导,广州市白云区星智少儿心理成长服务中心,广州星智少儿心理成长服务中心总干事 | 行政督导 师资培训 | 注册社会工作师 | 家庭教育指导师 | 香港国际特殊儿童能力发展研究院副理事长,"[""儿童青少年心理健康"", ""行为矫治"", ""自闭症"", ""发育迟缓"", ""心理障碍"", ""行为障碍"", ""学习障碍"", ""注意力缺陷"", ""网络游戏成瘾""]",自闭症家园网,白云区
expert_383,彭卫清,机构特教,广州市白云区星智少儿心理成长服务中心,语言认知训练师,"[""语言认知"", ""图片交换沟通"", ""自然情景教学""]",自闭症家园网,白云区
expert_384,魏桂辉,机构督导,深圳市乐优康复服务有限公司,主任级6级 | 康复治疗士 | 美国PRT关键性反应训练一级证书 | 助理社会工作师 | 中国残疾人康复协会VBMAPP评估培训合格证书,"[""孤独症康复"", ""独孤症PEP3评估"", ""发展障碍儿童评估"", ""自闭症评估"", ""口部肌肉训练"", ""教学评估"", ""师资督导""]",自闭症家园网,广东深圳市
expert_385,张瑜,机构督导,深圳市复米健康科技有限公司,言语语言治疗学科高级督导 | 香港中文大学言语治疗评估手册编著之一 | 香港中文大学儿童沟通及语言能力非标准化评估ILAP教研教学导师团队成员,"[""儿童语言障碍"", ""自闭症儿童社交沟通障碍"", ""构音障碍"", ""读写障碍""]",自闭症家园网,广东深圳市
expert_386,陈淑云,机构创始人 | 机构督导,北京市昌平区舒耘听力语言康复中心,家长们的知心姐姐 | 小朋友的慈爱妈妈 | 康复教师的良师益友 | 家长学校教务长 | 北京市聋儿康复中心主任,"[""听障儿童康复教育"", ""情景自然口语法"", ""教育教学研究"", ""语言发展与交流""]",自闭症家园网,昌平区
expert_387,梁丽芹,机构创始人 | 机构督导,广州七彩之光教育咨询有限公司,学前教育专业 | 口肌言语教学领域专家 | 独特的构音手法 | 广州七彩阳光康复培训中心创始人,"[""口肌训练与言语康复"", ""认知能力培养"", ""韵律运动教学"", ""情绪管理与行为调控"", ""儿童发展心理学"", ""阶梯式教学模式"", ""主动式学习""]",自闭症家园网,广东广州市
expert_388,刘林妹,机构督导,北京市海淀区康纳洲孤独症家庭支援中心,BCBA | CCBSAM | 北京康纳洲教育总督导 | CNABA丁级培训 | 丙级培训,"[""孤独症"", ""发育迟缓儿童"", ""语言障碍儿童"", ""个性化教育计划"", ""特教教师培训"", ""社交游戏课程""]",自闭症家园网,海淀区
expert_389,于晓辉,诊治医生,大连大学附属中山医院,发育行为儿科主任 | 主任医师 | 硕士生导师 | 中华医学会儿科分会发育行为学组东蒙协作组副组长 | 中国医师协会儿科医师分会儿童保健学组委员,"[""儿童矮小"", ""性早熟"", ""注意缺陷多动障碍"", ""抽动障碍"", ""自闭症谱系障碍"", ""发育迟缓"", ""心理情绪行为问题""]",自闭症家园网,辽宁大连市
expert_390,吕晓媚,机构督导,北京市海淀区康纳洲孤独症家庭支援中心,CCBSA | 北京康纳洲教育高级督导老师,"[""个训教学督导"", ""语言康复教学督导"", ""幼小衔接督导"", ""小组课教学督导"", ""集体课教学督导""]",自闭症家园网,海淀区
expert_391,崔涛,机构督导,珠海市香洲区嘉康自闭症康复训练中心,教授 | 著名青年音乐家 | 国家一级演奏员 | 资深音乐治疗专家 | 师资培训专家,"[""自闭症儿童音乐治疗"", ""临床教学"", ""课程研发"", ""自闭症儿童"", ""个体化治疗方案""]",自闭症家园网,香洲区
expert_392,周丛乐,机构督导 | 诊治医生,北京宝秀兰诊所有限公司,北京大学第一医院儿科主任医师 | 教授 | 博士生导师 | 宝秀兰爱儿门诊儿科教授 | 中国优生优育协会理事,"[""新生儿脑损伤"", ""诊断与治疗"", ""婴幼儿神经发育诊断"", ""早产儿早期干预"", ""高危儿早期干预"", ""超声影像学"", ""脑功能评估""]",自闭症家园网,北京朝阳区
expert_393,刘维民,机构创始人 | 诊治医生,北京宝秀兰诊所有限公司,儿科副主任医师 | 原北京市爱育华妇儿医院儿保科主任 | 宝秀兰医疗联合创始人首席医疗官 | 中国优生优育协会婴幼儿发育专业委员会执行主任,"[""儿童喂养困难"", ""过敏性疾病"", ""发育迟缓"", ""脑瘫"", ""儿童孤独症"", ""早产儿高危儿早期干预"", ""脑损伤儿童的影像诊断"", ""儿童健康管理""]",自闭症家园网,北京朝阳区
expert_394,吴菊英,诊治医生 | 机构管理,北京宝秀兰诊所有限公司,中医科 主治医师 | 高级GMs评估师 | 健康管理中心主任 | 中国优生优育协会 理事 | 中国优生优育协会婴幼发育专业委员会 常务委员,"[""中医辨证治疗"", ""儿童发育行为疾病"", ""儿童发育行为疾病诊断与早期干预"", ""全身运动评估GMs"", ""儿童心理行为指导"", ""儿童健康管理"", ""儿童早期发展指导"", ""中医儿童脾胃调理"", ""母乳喂养指导""]",自闭症家园网,北京朝阳区
expert_395,马燕茹,诊治医生,北京宝秀兰诊所有限公司,儿科副主任医师 | 原北京市第六医院儿保科主任,"[""早产儿神经发育评估"", ""高危儿神经发育评估"", ""儿童发育迟缓诊断"", ""脑瘫治疗"", ""自闭症治疗"", ""儿童行为发育异常诊断"", ""婴幼儿喂养问题干预"", ""婴幼儿预防保健咨询""]",自闭症家园网,北京朝阳区
expert_396,刘亚萍,机构督导 | 行为分析师,海豚乐乐（北京）科技有限公司,学龄部教学督导 | 中科院心理所发展与教育心理学博士研修 | 北京师范大学教育技术学硕士 | 国际认证副行为分析师BCaBA | 中科院心理所心理教育指导师,"[""普通教育"", ""个别化教学"", ""社交游戏"", ""集体课程"", ""融合教育""]",自闭症家园网,北京朝阳区
