id,name,type,services,address,contact,source
center_1913,洛阳阳光路儿童之家,民办康复机构 | 连锁康复机构 | 残联定点机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""阳光路"", ""district"": ""西工区"", ""city"": ""洛阳市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1914,洛阳馨翼教育启智中心,民办康复机构 | 残联定点机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""馨翼未来教育启智中心"", ""district"": ""涧西区"", ""city"": ""洛阳市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1915,洛阳馨翼儿童教育中心,民办康复机构 | 残联定点机构,["特殊教育"],"{""street"": ""国际馨翼儿童教育启智中心"", ""district"": ""西工区"", ""city"": ""洛阳市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1916,洛阳启音听力语言康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""启音听力语言康复中心"", ""district"": ""西工区"", ""city"": ""洛阳市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1917,洛阳星星儿童康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""辛店镇新店村"", ""district"": ""涧西区"", ""city"": ""洛阳市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1918,伊川特殊教育学校,公办特殊学校 | 事业单位,["特殊教育"],"{""street"": ""城关镇罗村"", ""district"": ""伊川县"", ""city"": ""洛阳市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1919,偃师特殊教育学校,公办特殊学校 | 事业单位,["特殊教育"],"{""street"": ""商都东路113号"", ""district"": ""偃师"", ""city"": ""洛阳市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1920,栾川特殊教育学校,公办特殊学校 | 事业单位,["特殊教育"],"{""street"": ""大南沟村"", ""district"": ""栾川县"", ""city"": ""洛阳市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1921,洛阳特殊教育中心学校,公办特殊学校 | 事业单位,["特殊教育"],"{""street"": ""九都路65号"", ""district"": ""西工区"", ""city"": ""洛阳市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1922,平顶山市中医医院,公办康复机构 | 公办诊疗医院 | 事业单位,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""中兴路北段西4号"", ""district"": ""新华区"", ""city"": ""平顶山市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1923,河南金庚儿童救助中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""广成东路2号"", ""district"": ""汝州"", ""city"": ""平顶山市"", ""province"": ""河南省""}",{"phone": "0375-6888888"},自闭症家园网（https://www.asd-home.cn/）
center_1924,平顶山向日葵儿童中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""向日葵儿童智力开发中心"", ""district"": ""高新技术产业开发区"", ""city"": ""平顶山市"", ""province"": ""河南省""}",{"phone": "16741461130"},自闭症家园网（https://www.asd-home.cn/）
center_1925,舞钢特殊教育学校,公办特殊学校 | 事业单位,["特殊教育"],"{""street"": ""杨庄乡"", ""district"": ""舞钢"", ""city"": ""平顶山市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1926,鲁山特殊教育学校,公办特殊学校 | 事业单位,["特殊教育"],"{""street"": ""钢厂路24号"", ""district"": ""鲁山县"", ""city"": ""平顶山市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1927,平顶山特殊教育学校,公办特殊学校 | 事业单位,["特殊教育"],"{""street"": ""山南路3号"", ""district"": ""湛河区"", ""city"": ""平顶山市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1928,安阳市妇幼保健院,公办康复机构 | 事业单位,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""解放路东段16号"", ""district"": ""文峰区"", ""city"": ""安阳市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1929,安阳市第七人民医院,公办康复机构 | 事业单位,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""铁西路北段路东39号"", ""district"": ""殷都区"", ""city"": ""安阳市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1930,安阳县妇幼保健院,公办康复机构 | 事业单位,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""光辉路111号"", ""district"": ""北关区"", ""city"": ""安阳市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1931,安阳人民医院康复医学科,公办诊疗医院 | 残联定点机构 | 科研学术机构 | 事业单位,"[""学术科研"", ""评估诊断""]","{""street"": ""解放大道"", ""district"": ""红旗区"", ""city"": ""新乡市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1932,安阳市蓝星训练中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""蓝星能力训练中心"", ""district"": ""文峰区"", ""city"": ""安阳市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1933,汤阴县特教语训学校,民办康复机构 | 民办特殊学校 | 残联定点机构,["特殊教育"],"{""street"": ""人民路与光明路交汇处东200米路南"", ""district"": ""汤阴县"", ""city"": ""安阳市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1934,滑县特殊教育学校,公办特殊学校 | 事业单位,["特殊教育"],"{""street"": ""城关镇八街"", ""district"": ""滑县"", ""city"": ""安阳市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1935,安阳殷都区博爱特教学校,民办康复学校 | 民办特殊学校,["特殊教育"],"{""street"": ""博爱特殊教育学校"", ""district"": ""殷都区"", ""city"": ""安阳市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1936,安阳特殊教育学校,公办特殊学校 | 事业单位,["特殊教育"],"{""street"": ""紫薇大道402号"", ""district"": ""文峰区"", ""city"": ""安阳市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1937,鹤壁市残疾人康复中心,公办康复机构 | 事业单位,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""九江路与衡山路交叉口"", ""district"": ""淇滨区"", ""city"": ""鹤壁市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1938,鹤壁特殊教育学校,公办特殊学校 | 事业单位,["特殊教育"],"{""street"": ""黄河路与蓬莱路交叉口"", ""district"": ""淇滨区"", ""city"": ""鹤壁市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1939,新乡医学院第一附属医院,公办康复机构 | 公办诊疗医院 | 事业单位,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""健康路88号"", ""district"": ""卫辉"", ""city"": ""新乡市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1940,新乡医学院第三附属医院,公办特殊学校 | 事业单位,[“特殊教育”],"{""street"": ""新延路"", ""district"": ""红旗区"", ""city"": ""新乡市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1941,新乡龙子心儿童托管中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""学院路460号"", ""district"": ""牧野区"", ""city"": ""新乡市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1942,原阳特殊教育学校,公办特殊学校 | 事业单位,["特殊教育"],"{""street"": ""原延路12号"", ""district"": ""原阳县"", ""city"": ""新乡市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1943,延津特殊教育学校,公办特殊学校 | 事业单位,["特殊教育"],"{""street"": ""三里庄北"", ""district"": ""延津县"", ""city"": ""新乡市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1944,卫辉特殊教育学校,公办特殊学校 | 事业单位,["特殊教育"],"{""street"": ""城郊乡代庄村"", ""district"": ""卫辉"", ""city"": ""新乡市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1945,长垣特殊教育学校,公办特殊学校 | 事业单位,["特殊教育"],"{""street"": ""北环路北侧"", ""district"": ""长垣"", ""city"": ""新乡市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1946,新乡特殊教育学校,公办特殊学校 | 事业单位,["特殊教育"],"{""street"": ""药园路中段95号"", ""district"": ""辉县"", ""city"": ""新乡市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1947,濮阳市儿童医院,公办康复机构 | 公办诊疗医院 | 事业单位,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""开州路南段路东"", ""district"": ""华龙区"", ""city"": ""濮阳市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1948,濮阳市口腔医院,公办康复机构 | 事业单位,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""振兴路470号"", ""district"": ""华龙区"", ""city"": ""濮阳市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1949,清丰特殊教育学校,公办特殊学校 | 事业单位,["特殊教育"],"{""street"": ""清丰亭向西1000米路北"", ""district"": ""清丰县"", ""city"": ""濮阳市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1950,南乐特殊教育学校,公办特殊学校 | 事业单位,["特殊教育"],"{""street"": ""金穗路北段"", ""district"": ""南乐县"", ""city"": ""濮阳市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1951,濮阳殊心特教育中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""殊心特殊儿童全纳教育中心"", ""district"": ""华龙区"", ""city"": ""濮阳市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1952,濮阳县特殊教育学校,公办特殊学校 | 事业单位,["特殊教育"],"{""street"": ""城铁丘路东段"", ""district"": ""濮阳县"", ""city"": ""濮阳市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1953,濮阳特殊教育学校,公办特殊学校 | 事业单位,["特殊教育"],"{""street"": ""昆吾路南段路东"", ""district"": ""华龙区"", ""city"": ""濮阳市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1954,许昌儿童医院,公办康复机构 | 残联定点机构 | 事业单位,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""天平街1号"", ""district"": ""魏都区"", ""city"": ""许昌市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1955,许昌市妇幼保健院,公办康复机构 | 残联定点机构 | 公办诊疗医院 | 事业单位,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""青芳街39号"", ""district"": ""魏都区"", ""city"": ""许昌市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1956,许昌龙湖医院,公办康复机构 | 公办诊疗医院 | 事业单位,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""解放路南段"", ""district"": ""建安区"", ""city"": ""许昌市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1957,禹州健达康复中心,民办康复机构 | 残联定点机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""夏都路99号"", ""district"": ""禹州"", ""city"": ""许昌市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1958,许昌博爱儿童康健园,民办康复机构 | 民办特殊学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""天宝路中段森泰家园门面房"", ""district"": ""魏都区"", ""city"": ""许昌市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_1959,许昌蓝天儿童康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""裕丰路350号"", ""district"": ""魏都区"", ""city"": ""许昌市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
